No of GPS satellites available,Time since start of day,Latitude,Longitude,velocity,Heading,Height,Vertical velocity,Sampleperiod,Steering Angle,Wheel Speed Front Left,Wheel Speed Front Right,Wheel Speed Rear Left,Wheel Speed Rear Right,Yaw Rate,Indicated Vehicle Speed,Indicated Longitudinal Acceleration,Indicated Lateral Acceleration,Handbrake,Gear Req,Gear,Engine Speed,Coolant Temp,Clutch,Brake Pressure,Brake Pos,Battery,Air Temp,Accel Pedal
12,22.0,52.418800000003806,-1.5016999999998821,52.324009067364365,45.0,0.11,0.0,0.1,0.0,46.88531278437667,46.88531278437667,46.88531278437667,46.88531278437667,0.0,52.324009067364365,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,22.1,52.418800000003806,-1.5016999999998821,52.09968194189616,45.0,0.11,0.0,0.1,0.0,46.684302815319136,46.684302815319136,46.684302815319136,46.684302815319136,0.0,52.09968194189616,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,22.200000000000003,52.418800000003806,-1.5016999999998821,52.042566717168675,45.0,0.11,0.0,0.1,0.0,46.63312429853824,46.63312429853824,46.63312429853824,46.63312429853824,0.0,52.042566717168675,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,22.3,52.418800000003806,-1.5016999999998821,52.11101464275389,45.0,0.11,0.0,0.1,0.0,46.694457565191655,46.694457565191655,46.694457565191655,46.694457565191655,0.0,52.11101464275389,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,22.400000000000002,52.418800000003806,-1.5016999999998821,51.99801161416573,45.0,0.11,0.0,0.1,0.0,46.59320037111625,46.59320037111625,46.59320037111625,46.59320037111625,0.0,51.99801161416573,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,22.5,52.418800000003806,-1.5016999999998821,51.88420384303813,45.0,0.11,0.0,0.1,0.0,46.49122208157539,46.49122208157539,46.49122208157539,46.49122208157539,0.0,51.88420384303813,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,22.6,52.418800000003806,-1.5016999999998821,51.847388783471445,45.0,0.11,0.0,0.1,0.0,46.45823367694574,46.45823367694574,46.45823367694574,46.45823367694574,0.0,51.847388783471445,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,22.700000000000003,52.418800000003806,-1.5016999999998821,51.94975017710365,45.0,0.11,0.0,0.1,0.0,46.54995535582764,46.54995535582764,46.54995535582764,46.54995535582764,0.0,51.94975017710365,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,22.8,52.418800000003806,-1.5016999999998821,52.063567198570915,45.0,0.11,0.0,0.1,0.0,46.65194193420333,46.65194193420333,46.65194193420333,46.65194193420333,0.0,52.063567198570915,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,22.900000000000002,52.418800000003806,-1.5016999999998821,52.28102680033881,45.0,0.11,0.0,0.1,0.0,46.8467982081889,46.8467982081889,46.8467982081889,46.8467982081889,0.0,52.28102680033881,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,23.0,52.418800000003806,-1.5016999999998821,52.22844669196501,45.0,0.11,0.0,0.1,0.0,46.79968341573925,46.79968341573925,46.79968341573925,46.79968341573925,0.0,52.22844669196501,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,23.1,52.418800000003806,-1.5016999999998821,52.53693115250631,45.0,0.11,0.0,0.1,0.0,47.07610318324938,47.07610318324938,47.07610318324938,47.07610318324938,0.0,52.53693115250631,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,23.200000000000003,52.418800000003806,-1.5016999999998821,52.142388507750155,45.0,0.11,0.0,0.1,0.0,46.72257034744637,46.72257034744637,46.72257034744637,46.72257034744637,0.0,52.142388507750155,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,23.3,52.418800000003806,-1.5016999999998821,51.99580789981128,45.0,0.11,0.0,0.1,0.0,46.591225716676774,46.591225716676774,46.591225716676774,46.591225716676774,0.0,51.99580789981128,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,23.400000000000002,52.418800000003806,-1.5016999999998821,51.943796595554346,45.0,0.11,0.0,0.1,0.0,46.54462060533544,46.54462060533544,46.54462060533544,46.54462060533544,0.0,51.943796595554346,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,23.5,52.418800000003806,-1.5016999999998821,52.582979229631455,45.0,0.11,0.0,0.1,0.0,47.11736490110345,47.11736490110345,47.11736490110345,47.11736490110345,0.0,52.582979229631455,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,23.6,52.418800000003806,-1.5016999999998821,51.985982804399576,45.0,0.11,0.0,0.1,0.0,46.58242186774155,46.58242186774155,46.58242186774155,46.58242186774155,0.0,51.985982804399576,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,23.700000000000003,52.418800000003806,-1.5016999999998821,52.29531142849583,45.0,0.11,0.0,0.1,0.0,46.85959805420773,46.85959805420773,46.85959805420773,46.85959805420773,0.0,52.29531142849583,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,23.8,52.418800000003806,-1.5016999999998821,52.184944460173575,45.0,0.11,0.0,0.1,0.0,46.76070292130249,46.76070292130249,46.76070292130249,46.76070292130249,0.0,52.184944460173575,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,23.900000000000002,52.418800000003806,-1.5016999999998821,51.930598671192335,45.0,0.11,0.0,0.1,0.0,46.53279450823686,46.53279450823686,46.53279450823686,46.53279450823686,0.0,51.930598671192335,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,24.0,52.418800000003806,-1.5016999999998821,52.5034757960679,45.0,0.11,0.0,0.1,0.0,47.04612526529382,47.04612526529382,47.04612526529382,47.04612526529382,0.0,52.5034757960679,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,24.1,52.418800000003806,-1.5016999999998821,52.131304945998544,45.0,0.11,0.0,0.1,0.0,46.71263884050049,46.71263884050049,46.71263884050049,46.71263884050049,0.0,52.131304945998544,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,24.200000000000003,52.418800000003806,-1.5016999999998821,52.08001734214503,45.0,0.11,0.0,0.1,0.0,46.66668220622314,46.66668220622314,46.66668220622314,46.66668220622314,0.0,52.08001734214503,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,24.3,52.418800000003806,-1.5016999999998821,51.992011081260614,45.0,0.11,0.0,0.1,0.0,46.58782354951668,46.58782354951668,46.58782354951668,46.58782354951668,0.0,51.992011081260614,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,24.400000000000002,52.418800000003806,-1.5016999999998821,52.49110814688361,45.0,0.11,0.0,0.1,0.0,47.03504314236883,47.03504314236883,47.03504314236883,47.03504314236883,0.0,52.49110814688361,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,24.5,52.418800000003806,-1.5016999999998821,52.03729869383612,45.0,0.11,0.0,0.1,0.0,46.6284038475234,46.6284038475234,46.6284038475234,46.6284038475234,0.0,52.03729869383612,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,24.6,52.418800000003806,-1.5016999999998821,51.879354535497285,45.0,0.11,0.0,0.1,0.0,46.486876823922294,46.486876823922294,46.486876823922294,46.486876823922294,0.0,51.879354535497285,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,24.700000000000003,52.418800000003806,-1.5016999999998821,52.231757192486754,45.0,0.11,0.0,0.1,0.0,46.80264981405623,46.80264981405623,46.80264981405623,46.80264981405623,0.0,52.231757192486754,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,24.8,52.418800000003806,-1.5016999999998821,51.70923527220444,45.0,0.11,0.0,0.1,0.0,46.33444020806849,46.33444020806849,46.33444020806849,46.33444020806849,0.0,51.70923527220444,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,24.900000000000002,52.418800000003806,-1.5016999999998821,51.857041615607514,45.0,0.11,0.0,0.1,0.0,46.46688316810709,46.46688316810709,46.46688316810709,46.46688316810709,0.0,51.857041615607514,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,25.0,52.418800000003806,-1.5016999999998821,52.26943771848974,45.0,0.11,0.0,0.1,0.0,46.83641372624528,46.83641372624528,46.83641372624528,46.83641372624528,0.0,52.26943771848974,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,25.1,52.418800000003806,-1.5016999999998821,52.48219227389159,45.0,0.11,0.0,0.1,0.0,47.02705400886343,47.02705400886343,47.02705400886343,47.02705400886343,0.0,52.48219227389159,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,25.200000000000003,52.418800000003806,-1.5016999999998821,52.34347265819003,45.0,0.11,0.0,0.1,0.0,46.90275327794805,46.90275327794805,46.90275327794805,46.90275327794805,0.0,52.34347265819003,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,25.3,52.418800000003806,-1.5016999999998821,51.94733343465614,45.0,0.11,0.0,0.1,0.0,46.547789816000126,46.547789816000126,46.547789816000126,46.547789816000126,0.0,51.94733343465614,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,25.400000000000002,52.418800000003806,-1.5016999999998821,52.28421708936543,45.0,0.11,0.0,0.1,0.0,46.84965689011239,46.84965689011239,46.84965689011239,46.84965689011239,0.0,52.28421708936543,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,25.5,52.418800000003806,-1.5016999999998821,52.31429171154482,45.0,0.11,0.0,0.1,0.0,46.87660547629464,46.87660547629464,46.87660547629464,46.87660547629464,0.0,52.31429171154482,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,25.6,52.418800000003806,-1.5016999999998821,51.93294349429966,45.0,0.11,0.0,0.1,0.0,46.534895604211165,46.534895604211165,46.534895604211165,46.534895604211165,0.0,51.93294349429966,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,25.700000000000003,52.418800000003806,-1.5016999999998821,51.834474799904235,45.0,0.11,0.0,0.1,0.0,46.446662007082644,46.446662007082644,46.446662007082644,46.446662007082644,0.0,51.834474799904235,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,25.8,52.418800000003806,-1.5016999999998821,52.44071038994073,45.0,0.11,0.0,0.1,0.0,46.98988386195406,46.98988386195406,46.98988386195406,46.98988386195406,0.0,52.44071038994073,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,25.900000000000002,52.418800000003806,-1.5016999999998821,52.18172916323193,45.0,0.11,0.0,0.1,0.0,46.75782183085298,46.75782183085298,46.75782183085298,46.75782183085298,0.0,52.18172916323193,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,26.0,52.418800000003806,-1.5016999999998821,52.45065506635543,45.0,0.11,0.0,0.1,0.0,46.99879486232565,46.99879486232565,46.99879486232565,46.99879486232565,0.0,52.45065506635543,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,26.1,52.418800000003806,-1.5016999999998821,52.052675073301764,45.0,0.11,0.0,0.1,0.0,46.642181965324156,46.642181965324156,46.642181965324156,46.642181965324156,0.0,52.052675073301764,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,26.200000000000003,52.418800000003806,-1.5016999999998821,52.38623194176233,45.0,0.11,0.0,0.1,0.0,46.94106804817413,46.94106804817413,46.94106804817413,46.94106804817413,0.0,52.38623194176233,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,26.3,52.418800000003806,-1.5016999999998821,52.44326690278609,45.0,0.11,0.0,0.1,0.0,46.99217464407356,46.99217464407356,46.99217464407356,46.99217464407356,0.0,52.44326690278609,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,26.400000000000002,52.418800000003806,-1.5016999999998821,51.735308786078264,45.0,0.11,0.0,0.1,0.0,46.357803571754715,46.357803571754715,46.357803571754715,46.357803571754715,0.0,51.735308786078264,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,26.5,52.418800000003806,-1.5016999999998821,52.24571045522727,45.0,0.11,0.0,0.1,0.0,46.81515273765884,46.81515273765884,46.81515273765884,46.81515273765884,0.0,52.24571045522727,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,26.6,52.418800000003806,-1.5016999999998821,52.08710489050555,45.0,0.11,0.0,0.1,0.0,46.673033056008556,46.673033056008556,46.673033056008556,46.673033056008556,0.0,52.08710489050555,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,26.700000000000003,52.418800000003806,-1.5016999999998821,51.97182134332252,45.0,0.11,0.0,0.1,0.0,46.56973238648971,46.56973238648971,46.56973238648971,46.56973238648971,0.0,51.97182134332252,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,26.8,52.418800000003806,-1.5016999999998821,52.634405064770334,45.0,0.11,0.0,0.1,0.0,47.16344539853972,47.16344539853972,47.16344539853972,47.16344539853972,0.0,52.634405064770334,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,26.900000000000002,52.418800000003806,-1.5016999999998821,52.48702024857124,45.0,0.11,0.0,0.1,0.0,47.0313801510495,47.0313801510495,47.0313801510495,47.0313801510495,0.0,52.48702024857124,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,27.0,52.418800000003806,-1.5016999999998821,52.07076605619123,45.0,0.11,0.0,0.1,0.0,46.65839252346884,46.65839252346884,46.65839252346884,46.65839252346884,0.0,52.07076605619123,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,27.1,52.418800000003806,-1.5016999999998821,52.322303842055554,45.0,0.11,0.0,0.1,0.0,46.88378480470928,46.88378480470928,46.88378480470928,46.88378480470928,0.0,52.322303842055554,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,27.200000000000003,52.418800000003806,-1.5016999999998821,51.924667148026536,45.0,0.11,0.0,0.1,0.0,46.52747952332127,46.52747952332127,46.52747952332127,46.52747952332127,0.0,51.924667148026536,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,27.3,52.418800000003806,-1.5016999999998821,52.071344500332884,45.0,0.11,0.0,0.1,0.0,46.65891084259219,46.65891084259219,46.65891084259219,46.65891084259219,0.0,52.071344500332884,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,27.400000000000002,52.418800000003806,-1.5016999999998821,52.018645128076116,45.0,0.11,0.0,0.1,0.0,46.611689182863906,46.611689182863906,46.611689182863906,46.611689182863906,0.0,52.018645128076116,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,27.5,52.418800000003806,-1.5016999999998821,52.1758514067325,45.0,0.11,0.0,0.1,0.0,46.752555023953846,46.752555023953846,46.752555023953846,46.752555023953846,0.0,52.1758514067325,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,27.6,52.418800000003806,-1.5016999999998821,52.415675440381605,45.0,0.11,0.0,0.1,0.0,46.96745111145305,46.96745111145305,46.96745111145305,46.96745111145305,0.0,52.415675440381605,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,27.700000000000003,52.418800000003806,-1.5016999999998821,52.24055113059934,45.0,0.11,0.0,0.1,0.0,46.81052968691697,46.81052968691697,46.81052968691697,46.81052968691697,0.0,52.24055113059934,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,27.8,52.418800000003806,-1.5016999999998821,52.04549645791875,45.0,0.11,0.0,0.1,0.0,46.63574951426411,46.63574951426411,46.63574951426411,46.63574951426411,0.0,52.04549645791875,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,27.900000000000002,52.418800000003806,-1.5016999999998821,52.766725312603235,45.0,0.11,0.0,0.1,0.0,47.282011928855944,47.282011928855944,47.282011928855944,47.282011928855944,0.0,52.766725312603235,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,28.0,52.418800000003806,-1.5016999999998821,52.17409924128872,45.0,0.11,0.0,0.1,0.0,46.75098498323362,46.75098498323362,46.75098498323362,46.75098498323362,0.0,52.17409924128872,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,28.1,52.418800000003806,-1.5016999999998821,52.6450877010377,45.0,0.11,0.0,0.1,0.0,47.173017653259585,47.173017653259585,47.173017653259585,47.173017653259585,0.0,52.6450877010377,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,28.200000000000003,52.418800000003806,-1.5016999999998821,52.10561824515145,45.0,0.11,0.0,0.1,0.0,46.68962208346904,46.68962208346904,46.68962208346904,46.68962208346904,0.0,52.10561824515145,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,28.3,52.418800000003806,-1.5016999999998821,52.358362032538494,45.0,0.11,0.0,0.1,0.0,46.91609501123521,46.91609501123521,46.91609501123521,46.91609501123521,0.0,52.358362032538494,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,28.400000000000002,52.418800000003806,-1.5016999999998821,52.387099100765774,45.0,0.11,0.0,0.1,0.0,46.94184507237076,46.94184507237076,46.94184507237076,46.94184507237076,0.0,52.387099100765774,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,28.5,52.418800000003806,-1.5016999999998821,52.2416891133702,45.0,0.11,0.0,0.1,0.0,46.81154938474032,46.81154938474032,46.81154938474032,46.81154938474032,0.0,52.2416891133702,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,28.6,52.418800000003806,-1.5016999999998821,52.43100338917108,45.0,0.11,0.0,0.1,0.0,46.981185832590576,46.981185832590576,46.981185832590576,46.981185832590576,0.0,52.43100338917108,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,28.700000000000003,52.418800000003806,-1.5016999999998821,51.927632347269515,45.0,0.11,0.0,0.1,0.0,46.53013651189025,46.53013651189025,46.53013651189025,46.53013651189025,0.0,51.927632347269515,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,28.8,52.418800000003806,-1.5016999999998821,52.62479300448741,45.0,0.11,0.0,0.1,0.0,47.15483244129696,47.15483244129696,47.15483244129696,47.15483244129696,0.0,52.62479300448741,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,28.900000000000002,52.418800000003806,-1.5016999999998821,52.119643459241665,45.0,0.11,0.0,0.1,0.0,46.70218947960723,46.70218947960723,46.70218947960723,46.70218947960723,0.0,52.119643459241665,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,29.0,52.418800000003806,-1.5016999999998821,51.875726512834824,45.0,0.11,0.0,0.1,0.0,46.483625907558086,46.483625907558086,46.483625907558086,46.483625907558086,0.0,51.875726512834824,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,29.1,52.418800000003806,-1.5016999999998821,52.40679083660046,45.0,0.11,0.0,0.1,0.0,46.95948999695381,46.95948999695381,46.95948999695381,46.95948999695381,0.0,52.40679083660046,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,29.200000000000003,52.418800000003806,-1.5016999999998821,52.072554605827435,45.0,0.11,0.0,0.1,0.0,46.65999516651203,46.65999516651203,46.65999516651203,46.65999516651203,0.0,52.072554605827435,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,29.3,52.418800000003806,-1.5016999999998821,52.47467251278883,45.0,0.11,0.0,0.1,0.0,47.020315871674576,47.020315871674576,47.020315871674576,47.020315871674576,0.0,52.47467251278883,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,29.400000000000002,52.418800000003806,-1.5016999999998821,52.144481001933656,45.0,0.11,0.0,0.1,0.0,46.72444534223445,46.72444534223445,46.72444534223445,46.72444534223445,0.0,52.144481001933656,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,29.5,52.418800000003806,-1.5016999999998821,52.66754614229637,45.0,0.11,0.0,0.1,0.0,47.19314170456664,47.19314170456664,47.19314170456664,47.19314170456664,0.0,52.66754614229637,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,29.6,52.418800000003806,-1.5016999999998821,52.381567300514476,45.0,0.11,0.0,0.1,0.0,46.93688826210975,46.93688826210975,46.93688826210975,46.93688826210975,0.0,52.381567300514476,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,29.700000000000003,52.418800000003806,-1.5016999999998821,52.35106510193045,45.0,0.11,0.0,0.1,0.0,46.90955654294844,46.90955654294844,46.90955654294844,46.90955654294844,0.0,52.35106510193045,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,29.8,52.418800000003806,-1.5016999999998821,52.23499884663615,45.0,0.11,0.0,0.1,0.0,46.805554522075404,46.805554522075404,46.805554522075404,46.805554522075404,0.0,52.23499884663615,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,29.900000000000002,52.418800000003806,-1.5016999999998821,52.30920761136081,45.0,0.11,0.0,0.1,0.0,46.872049830968464,46.872049830968464,46.872049830968464,46.872049830968464,0.0,52.30920761136081,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,30.0,52.418800000003806,-1.5016999999998821,52.01432746420202,45.0,0.11,0.0,0.1,0.0,46.60782030842475,46.60782030842475,46.60782030842475,46.60782030842475,0.0,52.01432746420202,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,30.1,52.418800000003806,-1.5016999999998821,51.90392167635542,45.0,0.11,0.0,0.1,0.0,46.508890390999476,46.508890390999476,46.508890390999476,46.508890390999476,0.0,51.90392167635542,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,30.200000000000003,52.418800000003806,-1.5016999999998821,52.05179977155873,45.0,0.11,0.0,0.1,0.0,46.64139764476588,46.64139764476588,46.64139764476588,46.64139764476588,0.0,52.05179977155873,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,30.3,52.418800000003806,-1.5016999999998821,51.79339513577984,45.0,0.11,0.0,0.1,0.0,46.409852272204155,46.409852272204155,46.409852272204155,46.409852272204155,0.0,51.79339513577984,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,30.400000000000002,52.418800000003806,-1.5016999999998821,52.50161683381958,45.0,0.11,0.0,0.1,0.0,47.04445952851217,47.04445952851217,47.04445952851217,47.04445952851217,0.0,52.50161683381958,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,30.5,52.418800000003806,-1.5016999999998821,51.94875177391368,45.0,0.11,0.0,0.1,0.0,46.549060729313325,46.549060729313325,46.549060729313325,46.549060729313325,0.0,51.94875177391368,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,30.6,52.418800000003806,-1.5016999999998821,52.33592446630583,45.0,0.11,0.0,0.1,0.0,46.89598966514859,46.89598966514859,46.89598966514859,46.89598966514859,0.0,52.33592446630583,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,30.700000000000003,52.418800000003806,-1.5016999999998821,52.43201392752242,45.0,0.11,0.0,0.1,0.0,46.98209133290539,46.98209133290539,46.98209133290539,46.98209133290539,0.0,52.43201392752242,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,30.8,52.418800000003806,-1.5016999999998821,52.2395191267683,45.0,0.11,0.0,0.1,0.0,46.80960495230135,46.80960495230135,46.80960495230135,46.80960495230135,0.0,52.2395191267683,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,30.900000000000002,52.418800000003806,-1.5016999999998821,52.0114390111967,45.0,0.11,0.0,0.1,0.0,46.605232088885934,46.605232088885934,46.605232088885934,46.605232088885934,0.0,52.0114390111967,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,31.0,52.418800000003806,-1.5016999999998821,52.38877178208399,45.0,0.11,0.0,0.1,0.0,46.94334389075627,46.94334389075627,46.94334389075627,46.94334389075627,0.0,52.38877178208399,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,31.1,52.418800000003806,-1.5016999999998821,52.14025794245149,45.0,0.11,0.0,0.1,0.0,46.72066123875582,46.72066123875582,46.72066123875582,46.72066123875582,0.0,52.14025794245149,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,31.200000000000003,52.418800000003806,-1.5016999999998821,52.298779113900395,45.0,0.11,0.0,0.1,0.0,46.8627052991939,46.8627052991939,46.8627052991939,46.8627052991939,0.0,52.298779113900395,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,31.3,52.418800000003806,-1.5016999999998821,52.54095802972496,45.0,0.11,0.0,0.1,0.0,47.07971149616932,47.07971149616932,47.07971149616932,47.07971149616932,0.0,52.54095802972496,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,31.400000000000002,52.418800000003806,-1.5016999999998821,52.02240524984344,45.0,0.11,0.0,0.1,0.0,46.61505846760164,46.61505846760164,46.61505846760164,46.61505846760164,0.0,52.02240524984344,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,31.5,52.418800000003806,-1.5016999999998821,52.30578058165669,45.0,0.11,0.0,0.1,0.0,46.8689790158214,46.8689790158214,46.8689790158214,46.8689790158214,0.0,52.30578058165669,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,31.6,52.418800000003806,-1.5016999999998821,52.332683836039834,45.0,0.11,0.0,0.1,0.0,46.89308587458766,46.89308587458766,46.89308587458766,46.89308587458766,0.0,52.332683836039834,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,31.700000000000003,52.418800000003806,-1.5016999999998821,52.32784800415679,45.0,0.11,0.0,0.1,0.0,46.88875269189677,46.88875269189677,46.88875269189677,46.88875269189677,0.0,52.32784800415679,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,31.8,52.418800000003806,-1.5016999999998821,52.10380695190305,45.0,0.11,0.0,0.1,0.0,46.68799906084503,46.68799906084503,46.68799906084503,46.68799906084503,0.0,52.10380695190305,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,31.900000000000002,52.418800000003806,-1.5016999999998821,52.04450118249445,45.0,0.11,0.0,0.1,0.0,46.634857690407216,46.634857690407216,46.634857690407216,46.634857690407216,0.0,52.04450118249445,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,32.0,52.418800000003806,-1.5016999999998821,52.20689186535109,45.0,0.11,0.0,0.1,0.0,46.780369054974095,46.780369054974095,46.780369054974095,46.780369054974095,0.0,52.20689186535109,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,32.1,52.418800000003806,-1.5016999999998821,51.96784470930211,45.0,0.11,0.0,0.1,0.0,46.56616909435673,46.56616909435673,46.56616909435673,46.56616909435673,0.0,51.96784470930211,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,32.2,52.418800000003806,-1.5016999999998821,52.22192299149574,45.0,0.11,0.0,0.1,0.0,46.793837805999765,46.793837805999765,46.793837805999765,46.793837805999765,0.0,52.22192299149574,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,32.300000000000004,52.418800000003806,-1.5016999999998821,52.00788773520223,45.0,0.11,0.0,0.1,0.0,46.60204994193748,46.60204994193748,46.60204994193748,46.60204994193748,0.0,52.00788773520223,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,32.4,52.418800000003806,-1.5016999999998821,52.25161266409053,45.0,0.11,0.0,0.1,0.0,46.82044145527826,46.82044145527826,46.82044145527826,46.82044145527826,0.0,52.25161266409053,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
